"","Nest_ID","a1000_areaam1","a1000_areaam2","a1000_areacv1","a1000_areacv2","a1000_areamn1","a1000_areamn2","a1000_ca1","a1000_ca2","a1000_contag","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_pd","a1000_pd1","a1000_pd2","a1000_pland1","a1000_pland2","a1000_proxam","a1000_proxam1","a1000_proxam2","a1000_proxcv","a1000_proxcv1","a1000_proxcv2","a1000_proxmn","a1000_proxmn1","a1000_proxmn2","a1000_Ha","a1000_PBu","a1000_RxBu","a1000_WFBu"
"210","EMMAOR_NWOLFC2-09A_2016",94.5600967,3.57743,493.7780151,190.5659943,3.7255299,0.772405,141.5700073,61.0200005,17.3519993,37.4889984,37.4889984,2.6107399,117,38,79,38.1343002,12.3855,25.7488003,46.142601,19.8885002,76.3174973,102.6999969,15.1076002,146.4380035,48.4480019,72.2365036,81.7265015,228.1329956,11.3031998,0,0,0,0
"211","EMMAOR_NWOLFC2-09A_2019",89.1138992,3.8489299,415.1489868,196.9389954,4.8870001,0.788961,146.6100006,60.75,18.2471008,36.9023018,36.9023018,3.05075,107,30,77,34.875,9.7780399,25.0970001,47.7853012,19.8005009,89.9661026,120.6669998,15.8748999,152.8300018,41.422699,75.5047989,79.4598007,252.2070007,12.1555004,26.3127003,0,0,0
"212","EMMAOR_NWOLFTA3-09A_2017",1.44231,108.3219986,144.2859955,423.0280151,0.468,5.7327299,21.0599995,189.1799927,57.8713989,45.7025986,0.909358,45.7025986,78,45,33,25.4228992,14.6671,10.7558002,6.8641801,61.6603012,125.8300018,5.1268902,139.2669983,171.423996,106.0739975,85.7913971,71.0828018,2.5213799,164.576004,0,0,0,0
"213","EMMAOR_NWOLFTB1-06A_2015",24.4925995,184.8150024,272.2860107,376.9769897,2.9109399,12.1499996,93.1500015,194.3999939,30.9796009,61.7775993,13.0537004,61.7775993,48,32,16,15.6449003,10.4299002,5.2149501,30.3607998,63.3616982,20.9461002,38.8344994,12.3745003,148.1490021,99.407402,71.8582993,114.262001,29.8013992,283.1839905,8.7415705,0,0,0
"214","EMMAOR_NWOLFTB1-06A_2016",24.3799,198.2769928,284.7799988,314.3540039,2.6761799,18.2208996,90.9899979,200.4299927,31.7625008,64.9750977,13.0537004,64.9750977,45,34,11,14.6671,11.0818005,3.5852799,29.6567993,65.3271027,15.5965004,41.1161995,4.0111599,160.1629944,102.4570007,49.5619011,118.4810028,27.1523991,400.7680054,8.7415705,0,0,0
"215","EMMAOR_NWOLFTB3-08A_2015",34.7873001,156.3150024,420.6820068,444.6270142,1.86055,7.5262499,102.3300018,180.6300049,22.5116997,54.7374992,16.0457993,54.7374992,79,55,24,25.7488003,17.9263992,7.8224301,33.3529015,58.8736,21.3314991,29.3229008,16.8041992,147.9909973,108.0690002,117.8809967,75.1192017,45.4034004,143.2180023,6.8348498,0,0,0
"216","EMMAOR_NWOLFTB4-10A_2014",28.2775993,64.3108978,425.3789978,392.8420105,1.4809099,3.91364,97.7399979,129.1499939,17.4633007,27.7206993,16.7203999,27.7206993,99,66,33,32.2675018,21.5116997,10.7558002,31.8568001,42.0945015,96.0723038,21.7278996,152.3359985,113.1480026,111.5540009,71.8935013,60.7369003,33.3409004,115.5289993,0,0,0,0
"217","EMMAOR_NWOLFTB4-10A_2015",28.2775993,64.3108978,425.3789978,392.8420105,1.4809099,3.91364,97.7399979,129.1499939,17.4633007,27.7206993,16.7203999,27.7206993,99,66,33,32.2675018,21.5116997,10.7558002,31.8568001,42.0945015,96.0723038,21.7278996,152.3359985,113.1480026,111.5540009,71.8935013,60.7369003,33.3409004,115.5289993,0,0,0,0
"218","EMPAID_N1WS05A_2013",77.4850006,6.5967202,355.131012,219.7619934,5.6925001,1.1316,159.3899994,84.8700027,10.7425003,34.7608986,34.7608986,5.77882,103,28,75,33.5713005,9.1261702,24.4451008,51.9506989,27.6620998,124.4349976,177.0420074,25.6357002,147.7460022,64.3164978,71.0867004,61.388401,173.5720062,19.5065994,15.4590998,0,39.803299,0
"219","EMPAID_N1WS06A_2019",13.2839003,118.8389969,336.3370056,518.9349976,1.07892,4.2550001,89.5500031,153.1799927,11.4338999,43.9132004,9.7389297,43.9132004,119,83,36,38.7862015,27.0526009,11.7335997,29.1874008,49.9267006,50.4453011,54.1357994,48.287899,140.8379974,90.9349976,91.7052994,78.1179962,37.5481987,171.654007,30.2434998,0,89.1809998,0
"220","EMPAID_N1WS07A_2013",23.1868,4.3309798,279.4259949,172.5559998,2.6324999,1.08885,126.3600006,66.4199982,13.3768997,11.9682999,11.9682999,2.75741,109,48,61,35.5269012,15.6449003,19.882,41.1851006,21.6485996,66.4098969,91.737999,18.2247009,116.2099991,74.6026001,81.0861969,30.5163002,54.9651985,11.2777996,3.9307699,0,9.7590504,0
"221","EMPAID_N1WS07A_2014",37.8078995,4.4658098,341.4930115,180.4609985,2.9860001,1.04914,134.3699951,73.4400024,11.0317001,17.2485008,17.2485008,2.75741,115,45,70,37.4824982,14.6671,22.8153992,43.7957993,23.9365997,93.9513016,134.5469971,19.6753998,118.9789963,57.8367996,69.5278015,46.9720001,99.5271988,13.1865997,8.1255503,0,20.5876007,0
"222","EMPAID_N1WS07A_2017",15.0734997,55.887001,277.3970032,394.375,1.73361,3.37622,105.75,124.9199982,7.0488901,25.9606991,9.8562603,25.9606991,98,61,37,31.9416008,19.882,12.0595999,34.4676018,40.7158012,94.9172974,88.2806015,100.5360031,84.1166992,64.1612015,77.6194992,72.9581985,54.3916016,103.5680008,20.7978992,0,73.6829987,0
"223","EMPAID_N1WS07A_2018",12.6077003,29.2621002,250.154007,374.82901,1.7371401,1.94438,109.4400024,93.3300018,5.6606798,15.8697996,8.3308897,15.8697996,111,63,48,36.1786995,20.5338993,15.6449003,35.6702995,30.4195004,54.9263992,82.1281967,23.0291004,76.223999,63.3027992,90.5688019,46.4095993,46.5219002,46.2621002,11.5869999,0,56.9245987,0
"224","EMPAID_N1WS07A_2019",13.8656998,65.2848969,280.5840149,419.0469971,1.56273,3.5174999,103.1399994,126.6299973,7.3331299,29.1874008,9.82693,29.1874008,102,66,36,33.2453003,21.5116997,11.7335997,33.6169014,41.2731018,62.8078995,68.7164001,57.9954987,94.6296005,64.3705978,85.1302032,71.9982986,50.9132996,110.6539993,23.5259991,0,74.660202,0
"225","EMPAID_N1WS09A_2017",8.3168802,127.0029984,242.7610016,464.7579956,1.20652,5.6195998,83.25,140.4900055,11.5446997,43.5317993,6.42417,43.5317993,94,69,25,30.6378994,22.4895,8.1483698,27.1341,45.7905998,25.7087002,46.1170006,13.6154003,155.4089966,89.4313965,84.8647995,59.8582001,24.1937008,158.2920074,31.9741993,16.3223991,65.9546967,0
"226","EMPAID_N1WS09A_2018",8.5623102,107.3040009,227.9880066,466.8859863,1.3815,4.7066698,82.8899994,127.0800018,10.3269997,38.046299,7.0401902,38.046299,87,60,27,28.3563004,19.5561008,8.80023,27.0167007,41.4197998,28.4319,48.8767014,15.0964003,145.3500061,93.0386963,95.3265991,54.4460983,25.3614006,119.0790024,27.8087006,28.3859005,54.6741982,0
"227","EMPAID_N2WS05A_2017",47.8933983,27.4235992,386.9769897,268.2980042,2.9979999,3.345,134.9100037,120.4199982,6.69523,23.7605991,23.7605991,13.3177004,81,45,36,26.4006996,14.6671,11.7335997,43.9718018,39.2490005,109.7399979,154.1109924,60.0293007,71.3889999,64.9983978,58.0056992,92.6597977,115.2450027,64.427803,19.2432003,0,65.1016998,0
"228","EMPAID_N2WS08A_2018",66.3715973,30.2080994,419.2359924,318.3370056,3.573,2.7131701,142.9199982,111.2399979,8.4935703,31.1821995,31.1821995,14.7257004,81,40,41,26.4006996,13.0374002,13.3633003,46.5825996,36.257,136.2579956,164.1860046,100.3759995,73.2508011,44.9319992,65.4841995,130.5469971,197.2100067,65.5101013,18.1872005,0,71.0603027,0
"229","EMPAID_NBR01A_2018",8.9201498,2.17383,231.1349945,155.901001,1.40644,0.633673,82.9800034,31.0499992,21.2138996,4.8694601,4.8694601,1.3787,108,59,49,35.200901,19.2301006,15.9708004,27.0461006,10.1203003,20.1882992,25.9206009,4.8688698,111.689003,79.941803,76.1274033,13.0572004,20.3241005,4.3071599,0,0,0,0
"230","EMPAID_NBR04A_2013",21.9801006,2.94417,269.9649963,178.3480072,2.652,0.704211,119.3399963,40.1399994,25.0660992,13.7284002,13.7284002,2.3174,102,45,57,33.2453003,14.6671,18.5783005,38.8969994,13.0830002,52.827301,67.835701,8.2059402,122.3779984,63.6450996,81.3554993,23.7092991,47.1651001,5.1914701,0,0,0,0
"231","EMPAID_NB-S01A_2014",22.1203003,52.7472,244.3880005,418.7940063,3.1724999,2.8452301,126.9000015,125.1900024,10.4329004,19.5072002,11.059,19.5072002,84,40,44,27.3785,13.0374002,14.3410997,41.3610992,40.8037987,142.7559967,128.6519928,157.052002,73.0689011,60.8801003,77.8371964,76.7516022,68.4417038,84.3059998,2.5227301,0,0,0
"232","EMPAID_NB-T01A_2016",69.7870026,3.51263,544.6300049,224.6860046,2.276,0.580755,102.4199982,30.7800007,27.1019993,27.4566994,27.4566994,2.2880599,98,45,53,31.9416008,14.6671,17.2744999,33.3821983,10.0323,29.0091991,36.328701,4.6536999,186.6450043,123.8450012,107.2220001,29.0792007,56.8170013,5.5283298,30.7714996,0,89.4802017,0
"233","EMPAID_NB-T01A_2018",60.5904999,3.2616601,398.3909912,226.7709961,3.59129,0.531,111.3300018,26.5499992,34.1456985,26.0193996,26.0193996,2.2000599,81,31,50,26.4006996,10.1040001,16.2966995,36.2863007,8.6535597,26.3857994,31.5958996,4.5390501,174.5870056,93.0475006,112.9550018,32.9664001,78.1871033,4.9295998,37.8409996,0,92.4213028,0
"234","EMPAID_NB-T01A_2019",66.7274017,4.3167,425.651001,245.470993,3.49031,0.614423,111.6900024,31.9500008,29.2418003,27.8087006,27.8087006,2.99208,84,32,52,27.3785,10.4299002,16.9486008,36.4035988,10.4136,34.4304008,43.1469994,3.95906,180.9539948,102.4120026,116.3809967,30.4524002,70.8543015,5.5897498,33.9981995,0,92.8063965,0
"235","EMPAID_NB-T02A_2015",116.4560013,0.746965,507.1109924,133.3150024,4.3590002,0.268954,130.7700043,23.1299992,41.4236984,40.2170982,40.2170982,0.792021,116,30,86,37.8083992,9.7780399,28.0303993,42.6225014,7.5388699,20.5473995,23.6786003,2.8447599,219.151001,78.6491013,76.1110992,44.2588997,164.7429962,2.2294199,29.4221001,0,25.9032001,0
"236","EMPAID_NB-T06A_2016",69.5590973,7.4043198,519.8239746,300.0969849,2.4823301,0.74,106.7399979,33.2999992,27.2082996,27.9846992,27.9846992,4.8107901,88,43,45,28.6821995,14.0151997,14.6671,34.7902985,10.8535995,29.7460995,36.9785004,6.5633302,164.2400055,107.9789963,143.4850006,44.1847,82.0050964,8.0451498,34.0569,0,79.8899002,0
"237","EMPAID_NB-T06A_2019",70.248497,7.4266801,485.3640137,318.0069885,2.8605399,0.668298,105.8399963,31.4099998,27.9829998,28.0140991,28.0140991,4.75213,84,37,47,27.3785,12.0595999,15.3189001,34.4968987,10.2376003,29.7870998,36.5395012,7.0339098,165.4179993,100.8180008,146.0440063,45.0662994,91.680603,8.3700104,35.2596016,0,80.9403,0
"238","EMPAID_NB-T08A_2012",26.8337002,1.39296,311.9639893,156.1860046,2.5003099,0.405,80.0100021,21.8700008,27.7455006,13.3177004,13.3177004,1.2027,86,32,54,28.0303993,10.4299002,17.6005001,26.0779991,7.12819,63.6856995,79.4806976,5.9007001,162.4810028,88.5282974,88.841301,20.3803997,47.3871002,4.37637,36.7849998,0,10.3542995,0
"239","EMPAID_NB-T10A_2012",12.1393995,0.689381,328.5450134,102.6230011,1.0292701,0.335769,56.6100006,17.4599991,23.6926003,7.71487,7.71487,0.704019,107,55,52,34.875,17.9263992,16.9486008,18.4512005,5.6908202,13.7301998,17.1546001,2.62728,162.4100037,111.6139984,69.9642029,11.4336996,20.2264996,2.1336901,12.9949999,0,4.78722,0
"240","EMPAID_NB-T10A_2013",12.6503,0.721617,318.29599,107.7279968,1.13647,0.334,57.9599991,15.0299997,29.2509995,7.71487,7.71487,0.704019,96,51,45,31.2896996,16.6226997,14.6671,18.8911991,4.8987999,11.2080002,13.5143995,2.3139701,161.8910065,110.7910004,79.4488983,11.8957996,20.7553005,1.85514,10.5309,0,4.78722,0
"241","EMPAID_NB-T10A_2014",10.7623997,2.18362,379.3320007,139.8930054,0.699344,0.738462,42.6599998,28.7999992,6.7675099,6.7761798,6.7761798,1.3787,100,61,39,32.5934982,19.882,12.7114,13.9043999,9.38692,7.4920301,8.5104904,5.9834199,155.4620056,141.9839935,88.1345978,10.2299004,13.6065998,4.94836,9.1815796,0,4.78722,0
"242","EMPAID_NB-T10A_2017",23.2914009,2.5225899,437.4070129,152.0950012,1.1569099,0.761351,63.6300011,28.1700001,15.8095999,12.3497,12.3497,1.46671,92,55,37,29.9860001,17.9263992,12.0595999,20.7392006,9.1815796,30.0765991,40.0853004,7.4692602,161.9859924,130.9909973,90.8300018,22.1389008,32.8044014,6.2848001,21.0618992,0,56.0811005,0
"243","EMPAID_NB-T10A_2018",11.375,2.2484601,393.3670044,135.9060059,0.690492,0.78975,42.1199989,31.5900002,5.73808,6.9815202,6.9815202,1.3787,101,61,40,32.9193993,19.882,13.0374002,13.7284002,10.2962999,8.1631203,9.0862303,6.9323201,150.3439941,137.9589996,85.0874023,11.5769997,15.3659,5.7989898,9.76826,0,32.6766014,0
"244","EMPAID_NB-T10A_2019",17.3649006,2.01367,413.8980103,128.9799957,0.957736,0.756,50.7599983,26.4599991,11.6533003,9.4749203,9.4749203,1.3787,88,53,35,28.6821995,17.2744999,11.4076996,16.5443993,8.6242304,18.6004009,24.7297001,6.8421602,152.7070007,124.8860016,91.7893982,18.1522999,26.3994999,5.6637502,15.3416996,0,46.2392998,0
"245","EMPAID_NB-U01A_2013",117.0390015,5.8368201,468.7539978,236.1499939,5.0946398,0.8875,142.6499939,63.9000015,14.8092003,42.0651016,42.0651016,3.5787599,100,28,72,32.5934982,9.1261702,23.4673004,46.4945984,20.8271999,47.8059006,61.2210007,17.8582993,158.1940002,47.2657013,83.889801,82.2330017,261.9070129,12.3596001,0,0,0,0
"246","EMPAID_NB-U01A_2014",59.4644012,3.08816,427.3510132,188.4600067,3.0869999,0.678462,123.4800034,52.9199982,14.5770998,25.7847004,25.7847004,2.2293899,118,40,78,38.4603004,13.0374002,25.4228992,40.2463989,17.2485008,103.1660004,141.7120056,13.2238998,157.4019928,70.4974976,88.2472992,48.2868996,125.7300034,8.57232,0,0,0,0
"247","EMPAID_NB-U01A_2015",113.7490005,5.6599302,454.7550049,234.7059937,5.2466698,0.869595,141.6600037,64.3499985,14.5546999,41.3023987,41.3023987,3.5200901,101,27,74,32.9193993,8.80023,24.1191998,46.1719017,20.9738998,52.0999985,67.7305984,17.6905994,157.3179932,39.5741997,83.7862015,82.8812027,276.7799988,12.1343002,0,0,0,0
"248","EMPAID_NB-U01A_2016",92.9084015,4.6887202,431.0400085,211.9360046,4.7451701,0.853784,137.6100006,63.1800003,14.4038,36.4916,36.4916,3.02141,103,29,74,33.5713005,9.4520998,24.1191998,44.8518982,20.5925007,77.2465973,105.276001,16.1963005,157.3670044,47.9151993,83.5697021,71.5296021,225.7079926,11.1082001,0,0,0,0
"249","EMPAID_NB-U02A_2012",131.9620056,36.907299,458.1459961,370.1109924,6.00107,2.5109999,168.0299988,100.4400024,17.5608006,48.4012985,48.4012985,19.2432003,68,28,40,22.1636009,9.1261702,13.0374002,54.7667999,32.7369003,48.4928017,66.3896027,18.5526009,118.2750015,69.478302,121.6360016,117.2480011,222.4109955,43.6338005,0,0,0,0
"250","EMPAID_NB-U02A_2013",124.1959991,37.6211014,456.70401,340.5830078,5.6820002,2.9858799,170.4600067,101.5199966,18.2495995,47.0225983,47.0225983,19.5659008,64,30,34,20.8598003,9.7780399,11.0818005,55.5587997,33.0889015,61.9729996,87.552002,19.0237999,114.8010025,71.7444992,130.9980011,110.9789963,192.7129974,38.8608017,0,0,0,0
"251","EMPAID_NB-U05A_2015",133.1920013,11.5791998,497.5299988,329.9670105,5.1717901,0.974032,144.8099976,60.3899994,19.7581005,45.2625008,45.2625008,8.03755,90,28,62,29.3341007,9.1261702,20.2078991,47.1986008,19.6832008,22.7549992,24.5902004,18.3544006,145.852005,42.776001,128.5890045,98.4459,285.2470093,14.0839996,0,0,0,0
"252","EMPAID_NBWC01A_2012",11.9898996,103.189003,286.5899963,474.3469849,1.30135,4.3909101,96.3000031,144.8999939,9.1122398,39.7770996,9.7975998,39.7770996,107,74,33,34.875,24.1191998,10.7558002,31.3875008,47.2279015,69.3331985,45.3226013,85.2904968,129.3410034,83.5042038,59.5649986,89.9149017,31.3391991,221.2660065,0.440012,0,0,0
"253","EMPAID_NBWC01A_2013",11.9898996,103.189003,286.5899963,474.3469849,1.30135,4.3909101,96.3000031,144.8999939,9.1122398,39.7770996,9.7975998,39.7770996,107,74,33,34.875,24.1191998,10.7558002,31.3875008,47.2279015,69.3331985,45.3226013,85.2904968,129.3410034,83.5042038,59.5649986,89.9149017,31.3391991,221.2660065,0.440012,0,0,0
"254","EMPAID_NBWC01A_2014",11.7208996,64.0157013,285.0360107,393.9559937,1.28455,3.875,98.9100037,139.5,7.9387298,29.9500999,9.76826,29.9500999,113,77,36,36.8306007,25.0970001,11.7335997,32.2382011,45.4678993,106.4919968,43.8284988,150.9230042,118.2160034,87.4669037,54.0649986,78.9726028,30.1047993,183.4949951,0,0,0,0
"255","EMPAID_NBWC01A_2015",15.9610004,121.0599976,307.9519958,485.4320068,1.5225,4.9282799,109.6200027,142.9199982,8.3555098,42.8571014,9.2402496,42.8571014,101,72,29,32.9193993,23.4673004,9.4520998,35.7290001,46.5825996,50.0261993,46.7708015,52.5229988,124.4260025,73.043602,46.4206009,103.0839996,35.2658997,271.4590149,0,0,0,0
"256","EMPAID_NBWC01A_2016",20.6926994,109.098999,322.3479919,527.4840088,1.81662,3.7850001,118.0800018,136.2599945,8.0085697,39.718399,13.0242996,39.718399,101,65,36,32.9193993,21.1858006,11.7335997,38.4864006,44.4118004,57.9676018,62.4412994,54.0908012,112.4430008,81.8181992,59.0251999,100.9169998,40.1321983,210.6670074,0,1.20635,0,0
"257","EMPAID_NBWC01A_2017",10.9052,18.9904003,249.272995,212.1179962,1.51174,3.45316,104.3099976,131.2200012,6.4151602,10.2669001,7.4215298,10.2669001,107,69,38,34.875,22.4895,12.3855,33.9981995,42.7691002,86.2755966,60.7005997,106.6060028,83.8276978,91.0413971,56.1301994,47.273201,32.5987015,73.9190979,0.410678,1.20635,0,0
"258","EMPAID_NBWC01A_2018",12.3088999,119.7969971,277.1919861,442.9190063,1.4175,5.8104,102.0599976,145.2599945,8.4253597,42.9744987,9.7389297,42.9744987,97,72,25,31.6156998,23.4673004,8.1483698,33.2649002,47.3452988,53.9305992,42.9496994,61.6458015,131.1999969,72.7621002,39.0676003,98.9072037,31.5340004,292.9419861,1.2907,1.20635,0,0
"259","EMPAID_NCC02A_2019",25.0191994,11.0235996,420.0889893,228.7559967,1.3416899,1.7686,87.2099991,76.0500031,8.7241201,14.5204,14.5204,5.2508101,108,65,43,35.200901,21.1858006,14.0151997,28.4248009,24.7873001,33.516201,34.3801003,32.5253983,115.5680008,123.8619995,71.0955963,27.8526993,31.4890003,22.3560009,1.52537,0,33.7173996,0
"260","EMPAID_NCC07A_2013",53.5718994,1.84958,466.8439941,160.2460022,2.35023,0.5184,103.4100037,38.8800011,19.1215,23.9365997,23.9365997,1.2613699,119,44,75,38.7862015,14.3410997,24.4451008,33.7048988,12.6723003,50.4870987,67.1044998,6.2894702,203.5709991,115.6070023,70.0579987,28.6369991,69.7188034,4.5356398,0,0,72.2029037,0
"261","EMPAID_NCC08A_2014",19.9999008,16.3043003,397.980011,319.2789917,1.18773,1.45653,78.3899994,71.3700027,7.3643098,12.5256996,12.5256996,10.3549004,115,66,49,37.4824982,21.5116997,15.9708004,25.5499992,23.2619991,27.7362995,41.4107018,12.7168999,114.8270035,109.913002,99.2465973,25.8689003,31.7915001,17.8913994,0,0,61.8041,0
"262","EMPAID_NCC10A_2019",3.28688,4.51332,147.6990051,231.0059967,1.03313,0.712286,49.5900002,24.9300003,12.1143999,3.1974199,1.90672,3.1974199,83,48,35,27.0526009,15.6449003,11.4076996,16.1630993,8.1255503,11.6021004,13.7623997,7.3050699,94.0026016,71.0102997,136.9909973,7.7974401,9.6572504,5.24686,0,0,82.1371002,0
"263","EMPAID_NCP09A_2012",49.3308983,0.728282,426.2049866,108.8280029,2.5739999,0.333409,90.0899963,14.6700001,44.2860985,20.9445992,20.9445992,0.704019,79,35,44,25.7488003,11.4076996,14.3410997,29.3633995,4.7814598,11.25,12.7093,2.28812,212.3769989,133.8880005,66.5718002,17.0023003,35.8450012,2.0137801,4.5761199,0,4.78722,0
"264","EMPAID_NCR01A_2012",41.4441986,0.871057,326.2470093,126.5230026,3.55935,0.334918,110.3399963,20.4300003,40.4294014,17.6005001,17.6005001,0.850689,92,31,61,29.9860001,10.1040001,19.882,35.9636002,6.6588402,36.3644981,42.7126007,2.07902,188.4530029,83.0179977,57.1721992,23.6699009,66.9000015,1.7004499,25.3446999,0,0,0
"265","EMPAID_NCR07A_2012",44.2532997,3.6154499,394.5880127,214.6499939,2.6707001,0.644754,114.8399963,39.3300018,21.3633003,22.7339001,22.7339001,3.05075,104,43,61,33.8972015,14.0151997,19.882,37.4303017,12.8190002,30.6182003,37.7279015,9.8586197,161.779007,89.552597,110.2829971,33.6423988,73.7921982,5.3401599,38.2224007,0,0,0
"266","EMPAID_NCR07A_2013",44.2532997,3.6154499,394.5880127,214.6499939,2.6707001,0.644754,114.8399963,39.3300018,21.3633003,22.7339001,22.7339001,3.05075,104,43,61,33.8972015,14.0151997,19.882,37.4303017,12.8190002,30.6182003,37.7279015,9.8586197,161.779007,89.552597,110.2829971,33.6423988,73.7921982,5.3401599,38.2224007,0,7.4036398,0
"267","EMPAID_NCU04A_2013",108.1549988,31.7318993,494.7019958,473.6229858,4.2458801,1.35422,144.3600006,86.6699982,12.5155001,40.6571007,40.6571007,16.6910992,98,34,64,31.9416008,11.0818005,20.8598003,47.051899,28.2488003,39.2453003,54.1020012,14.4994001,125.4509964,47.8690987,153.3860016,105.1439972,250.4179993,27.9675999,0.352009,0,0,0
"268","EMPAID_NCU05A_2015",35.2653008,28.3782005,317.0679932,335.8819885,3.1905,2.3106101,127.6200027,113.2200012,10.0938997,19.5072002,19.5072002,16.6910992,89,40,49,29.0081997,13.0374002,15.9708004,41.5957985,36.9023018,66.9037018,84.436203,47.1413002,90.6780014,70.7544022,96.1200027,64.0506973,91.3507996,41.7649002,7.4215298,3.1257,0,0
"269","EMPAID_NCU05A_2016",35.2653008,28.3782005,317.0679932,335.8819885,3.1905,2.3106101,127.6200027,113.2200012,10.0938997,19.5072002,19.5072002,16.6910992,89,40,49,29.0081997,13.0374002,15.9708004,41.5957985,36.9023018,66.9037018,84.436203,47.1413002,90.6780014,70.7544022,96.1200027,64.0506973,91.3507996,41.7649002,7.4215298,3.1257,0,0
"270","EMPAID_NCU07A_2013",21.7537003,75.7517014,316.0180054,410.1860046,1.98,4.2496901,110.8799973,135.9900055,10.8526001,32.2969017,12.0857,32.2969017,88,56,32,28.6821995,18.2523003,10.4299002,36.1395988,44.3237991,33.2705994,46.5321007,22.4577999,93.4608002,71.3060989,104.5839996,61.9944992,53.9459991,76.0792999,18.7737999,0,0,0
"271","EMPAID_NCU09A_2014",23.6544991,65.7173996,336.8420105,398.8699951,1.91593,3.8863599,113.0400009,128.25,9.2735596,28.1900997,12.3497,28.1900997,92,59,33,29.9860001,19.2301006,10.7558002,36.8437004,41.8011017,40.1347008,44.8096008,36.0141983,97.3535004,71.2549973,96.4722977,58.5147018,45.1939011,82.3305969,33.4995995,0,0,0
"272","EMPAID_NCU09A_2015",29.6812,59.8278008,351.5660095,392.2120056,2.2216699,3.6518199,119.9700012,120.5100021,9.1995802,25.843399,16.2511005,25.843399,87,54,33,28.3563004,17.6005001,10.7558002,39.1024017,39.2784004,34.0965004,44.2002983,24.0379009,91.2225037,75.0846024,98.7520981,59.3858986,51.8697014,71.6850967,28.3367996,5.4365501,0,0
"273","EMPAID_NCU10A_2012",17.4986992,69.1528015,304.9750061,356.3980103,1.69875,5.0469198,108.7200012,131.2200012,8.2056103,28.6301003,8.9762402,28.6301003,90,64,26,29.3341007,20.8598003,8.4743004,35.4356003,42.7691002,35.4090004,45.0257988,27.4410992,103.1900024,65.1603012,77.0883026,60.1164017,38.2459984,113.9509964,35.347599,0,0,0
"274","EMPAID_NCU10A_2013",17.6466999,70.8200989,305.5599976,367.321991,1.70719,4.8866701,109.2600021,131.9400024,8.3812399,29.2460995,8.8882399,29.2460995,91,64,27,29.6599998,20.8598003,8.80023,35.611599,43.0037994,34.6755981,44.3899994,26.6310005,104.1070023,65.5462036,81.9845963,59.280899,38.5680008,108.3779984,35.2303009,0,0,0
"275","EMPAID_NCU10A_2014",98.9067001,18.6243992,569.7030029,269.0350037,2.9563,2.2607999,135.9900055,113.0400009,11.6083002,37.7529984,37.7529984,9.1229095,96,46,50,31.2896996,14.993,16.2966995,44.3237991,36.8437004,35.4258003,43.327301,25.9202003,140.9850006,114.413002,79.677597,64.4582977,102.7770004,29.2049007,39.8944016,0,0,0
"276","EMPAID_NCU10A_2015",108.5,15.6542997,576.7709961,279.9419861,3.1663599,1.7715,139.3200073,106.2900009,11.2514,40.0410995,40.0410995,7.8908801,104,44,60,33.8972015,14.3410997,19.5561008,45.4091988,34.6436005,29.7910995,33.5764999,24.8292999,144.9589996,115.3239975,68.6563034,62.5677986,107.526001,29.5984993,40.7743988,3.3071301,0.194162,0
"277","EMPAID_NCU10A_2018",36.9771004,36.2672005,351.6210022,347.3299866,2.7669799,2.77615,118.9800034,108.2699966,11.1772003,19.9472008,19.9472008,16.5737991,82,43,39,26.7266006,14.0151997,12.7114,38.7797012,35.2888985,86.1752014,76.9160004,96.3501968,71.0296021,63.6226997,76.1456985,67.9582977,79.5127029,55.2187004,0,0,0,0
"278","EMPAID_NCU10A_2019",36.9771004,36.2672005,351.6210022,347.3299866,2.7669799,2.77615,118.9800034,108.2699966,11.1772003,19.9472008,19.9472008,16.5737991,82,43,39,26.7266006,14.0151997,12.7114,38.7797012,35.2888985,86.1752014,76.9160004,96.3501968,71.0296021,63.6226997,76.1456985,67.9582977,79.5127029,55.2187004,0,0,0,0
"279","EMPAID_NCW-A01A_2013",94.8781967,7.6485,526.7919922,253.2870026,3.3,1.03143,148.5,64.9800034,19.1459999,38.3983994,38.3983994,6.1601601,108,45,63,35.200901,14.6671,20.5338993,48.4012985,21.1791992,42.6013985,56.7400017,10.2902002,139.4299927,65.9266968,99.8531036,81.4322968,180.0690002,10.9772997,0,0,0,0
"280","EMPAID_NCW-A01A_2014",185.1660004,9.94209,327.0369873,200.1679993,15.8325005,1.9857399,189.9900055,93.3300018,18.3372002,61.1323013,61.1323013,6.3361702,59,12,47,19.2301006,3.9112201,15.3189001,61.9243011,30.4195004,20.9514008,9.9919395,43.2612991,170.5950012,52.3125992,80.6724014,90.814003,348.2749939,25.0792999,12.8776999,0,0,0
"281","EMPAID_NCW-A01A_2015",181.8439941,11.5586004,406.0169983,226.5579987,10.3999996,1.88471,187.1999969,96.1200027,16.8306999,60.1348991,60.1348991,6.6295099,69,18,51,22.4895,5.8668199,16.6226997,61.0149994,31.3288002,21.6352997,11.2440996,41.8730011,152.5140076,46.8507004,79.4078979,108.677002,348.2460022,24.1228008,10.9123001,0,0,0
