"","Measurement_ID","Trees_2550","PIPO_2550","Trees_50","PIPO_50","pPIPO"
"938","EMMAOR_WOLFTA1-01_2014",108.333333333333,0,40,12.5,0.172413793103448
"939","EMMAOR_WOLFTA1-01_2019",50,0,30,15,0.333333333333333
"940","EMMAOR_WOLFTA1-02_2014",158.333333333333,0,42.5,20,0.222222222222222
"941","EMMAOR_WOLFTA1-03_2014",75,0,47.5,27.5,0.392857142857143
"942","EMMAOR_WOLFTA1-04_2014",50,8.33333333333333,40,20,0.391304347826087
"943","EMMAOR_WOLFTA1-04_2019",50,8.33333333333333,40,20,0.409090909090909
"944","EMMAOR_WOLFTA1-05_2014",116.666666666667,0,27.5,2.5,0.04
"945","EMMAOR_WOLFTA1-06_2014",33.3333333333333,0,40,0,0
"946","EMMAOR_WOLFTA1-07_2014",41.6666666666667,25,25,17.5,0.666666666666667
"947","EMMAOR_WOLFTA1-07_2019",8.33333333333333,8.33333333333333,22.5,17.5,0.8
"948","EMMAOR_WOLFTA1-08_2014",150,75,30,27.5,0.666666666666667
"949","EMMAOR_WOLFTA1-09_2014",183.333333333333,0,32.5,25,0.285714285714286
"950","EMMAOR_WOLFTA1-10_2014",125,41.6666666666667,27.5,22.5,0.538461538461538
"951","EMMAOR_WOLFTA2-01_2014",25,0,2.5,2.5,0.2
"952","EMMAOR_WOLFTA2-01_2021",8.33333333333333,0,5,2.5,0.333333333333333
"953","EMMAOR_WOLFTA2-02_2014",91.6666666666667,0,12.5,7.5,0.1875
"954","EMMAOR_WOLFTA2-02_2021",175,0,15,10,0.148148148148148
"955","EMMAOR_WOLFTA2-03_2014",141.666666666667,0,40,25,0.303030303030303
"956","EMMAOR_WOLFTA2-03_2021",100,8.33333333333333,42.5,25,0.379310344827586
"957","EMMAOR_WOLFTA2-04_2014",175,0,42.5,2.5,0.0263157894736842
"958","EMMAOR_WOLFTA2-04_2019",150,0,37.5,2.5,0.0303030303030303
"959","EMMAOR_WOLFTA2-05_2014",125,8.33333333333333,37.5,7.5,0.133333333333333
"960","EMMAOR_WOLFTA2-05_2019",133.333333333333,8.33333333333333,27.5,7.5,0.148148148148148
"961","EMMAOR_WOLFTA2-06_2014",133.333333333333,0,17.5,2.5,0.0434782608695652
"962","EMMAOR_WOLFTA2-07_2014",0,0,0,0,0
"963","EMMAOR_WOLFTA2-08_2014",91.6666666666667,0,12.5,0,0
"964","EMMAOR_WOLFTA2-08_2021",125,16.6666666666667,15,0,0.0952380952380952
"965","EMMAOR_WOLFTA2-09_2014",91.6666666666667,16.6666666666667,12.5,10,0.375
"966","EMMAOR_WOLFTA2-09_2021",108.333333333333,16.6666666666667,5,2.5,0.2
"967","EMMAOR_WOLFTA2-10_2014",125,0,15,10,0.19047619047619
"968","EMMAOR_WOLFTA2-10_2021",158.333333333333,33.3333333333333,20,10,0.296296296296296
"969","EMMAOR_WOLFTA3-01_2014",75,0,5,0,0
"970","EMMAOR_WOLFTA3-02_2014",191.666666666667,16.6666666666667,17.5,12.5,0.233333333333333
"971","EMMAOR_WOLFTA3-03_2014",58.3333333333333,16.6666666666667,2.5,0,0.222222222222222
"972","EMMAOR_WOLFTA3-04_2014",108.333333333333,0,2.5,0,0
"973","EMMAOR_WOLFTA3-05_2014",116.666666666667,33.3333333333333,25,22.5,0.541666666666667
"974","EMMAOR_WOLFTA3-06_2014",141.666666666667,16.6666666666667,10,0,0.0952380952380952
"975","EMMAOR_WOLFTA3-07_2014",83.3333333333333,66.6666666666667,12.5,12.5,0.866666666666667
"976","EMMAOR_WOLFTA3-08_2014",25,25,42.5,42.5,1
"977","EMMAOR_WOLFTA3-09_2014",41.6666666666667,41.6666666666667,25,17.5,0.8
"978","EMMAOR_WOLFTA3-10_2014",66.6666666666667,41.6666666666667,27.5,27.5,0.842105263157895
"979","EMMAOR_WOLFTB1-01_2014",175,0,25,0,0
"980","EMMAOR_WOLFTB1-02_2014",200,0,20,0,0
"981","EMMAOR_WOLFTB1-03_2014",208.333333333333,0,10,5,0.0689655172413793
"982","EMMAOR_WOLFTB1-03_2021",208.333333333333,0,10,5,0.0689655172413793
"983","EMMAOR_WOLFTB1-04_2014",125,25,7.5,5,0.277777777777778
"984","EMMAOR_WOLFTB1-04_2021",141.666666666667,16.6666666666667,15,10,0.260869565217391
"985","EMMAOR_WOLFTB1-05_2014",66.6666666666667,0,15,0,0
"986","EMMAOR_WOLFTB1-05_pre",66.6666666666667,0,15,0,0
"987","EMMAOR_WOLFTB1-06_2014",25,8.33333333333333,12.5,0,0.125
"988","EMMAOR_WOLFTB1-06_pre",25,8.33333333333333,12.5,0,0.111111111111111
"989","EMMAOR_WOLFTB1-07_2014",50,8.33333333333333,25,12.5,0.375
"990","EMMAOR_WOLFTB1-08_2014",133.333333333333,0,20,0,0
"991","EMMAOR_WOLFTB1-09_2014",58.3333333333333,8.33333333333333,12.5,5,0.25
"992","EMMAOR_WOLFTB1-10_2014",91.6666666666667,0,12.5,0,0
"993","EMMAOR_WOLFTB2-01_2014",141.666666666667,0,2.5,0,0
"994","EMMAOR_WOLFTB2-02_2014",66.6666666666667,0,2.5,0,0
"995","EMMAOR_WOLFTB2-02_2019",66.6666666666667,0,2.5,0,0
"996","EMMAOR_WOLFTB2-03_2014",66.6666666666667,0,2.5,0,0
"997","EMMAOR_WOLFTB2-03_2019",8.33333333333333,0,2.5,0,0
"998","EMMAOR_WOLFTB2-04_2014",141.666666666667,0,42.5,0,0
"999","EMMAOR_WOLFTB2-05_2014",100,0,7.5,0,0
"1000","EMMAOR_WOLFTB2-06_2014",58.3333333333333,0,2.5,0,0
"1001","EMMAOR_WOLFTB2-07_2014",150,83.3333333333333,7.5,5,0.571428571428571
"1002","EMMAOR_WOLFTB2-07_2021",175,100,7.5,5,0.583333333333333
"1003","EMMAOR_WOLFTB2-08_2014",83.3333333333333,8.33333333333333,12.5,5,0.2
"1004","EMMAOR_WOLFTB2-08_2021",83.3333333333333,16.6666666666667,12.5,7.5,0.333333333333333
"1005","EMMAOR_WOLFTB2-09_2014",66.6666666666667,41.6666666666667,42.5,42.5,0.88
"1006","EMMAOR_WOLFTB2-10_2014",41.6666666666667,41.6666666666667,30,20,0.764705882352941
"1007","EMMAOR_WOLFTB3-01_2014",175,33.3333333333333,32.5,7.5,0.205882352941176
"1008","EMMAOR_WOLFTB3-01_2019",175,25,32.5,7.5,0.176470588235294
"1009","EMMAOR_WOLFTB3-02_2014",175,0,5,2.5,0.0434782608695652
"1010","EMMAOR_WOLFTB3-02_2021",125,0,7.5,2.5,0.0555555555555556
"1011","EMMAOR_WOLFTB3-03_2014",108.333333333333,0,20,0,0
"1012","EMMAOR_WOLFTB3-03_2019",125,0,22.5,0,0
"1013","EMMAOR_WOLFTB3-04_2014",50,25,2.5,0,0.375
"1014","EMMAOR_WOLFTB3-04_2021",50,25,2.5,0,0.428571428571429
"1015","EMMAOR_WOLFTB3-05_2014",58.3333333333333,41.6666666666667,0,0,0.714285714285714
"1016","EMMAOR_WOLFTB3-06_2014",50,0,0,0,0
"1017","EMMAOR_WOLFTB3-07_2014",66.6666666666667,0,7.5,0,0
"1018","EMMAOR_WOLFTB3-07_pre",66.6666666666667,0,7.5,0,0
"1019","EMMAOR_WOLFTB3-08_2014",16.6666666666667,0,5,0,0
"1020","EMMAOR_WOLFTB3-08_pre",16.6666666666667,0,5,0,0
"1021","EMMAOR_WOLFTB3-09_2014",191.666666666667,0,30,0,0
"1022","EMMAOR_WOLFTB3-10_2014",200,0,57.5,0,0
"1023","EMMAOR_WOLFTB4-01_2014",125,0,0,0,0
"1024","EMMAOR_WOLFTB4-02_2014",58.3333333333333,0,5,0,0
"1025","EMMAOR_WOLFTB4-03_2014",116.666666666667,58.3333333333333,5,2.5,0.5
"1026","EMMAOR_WOLFTB4-04_2014",33.3333333333333,8.33333333333333,22.5,12.5,0.461538461538462
"1027","EMMAOR_WOLFTB4-05_2014",133.333333333333,33.3333333333333,7.5,2.5,0.263157894736842
"1028","EMMAOR_WOLFTB4-06_2014",175,41.6666666666667,15,10,0.333333333333333
"1029","EMMAOR_WOLFTB4-07_2014",116.666666666667,75,17.5,15,0.714285714285714
"1030","EMMAOR_WOLFTB4-08_2014",125,25,0,0,0.2
"1031","EMMAOR_WOLFTB4-09_2014",108.333333333333,25,30,25,0.52
"1032","EMMAOR_WOLFTB4-10_2014",216.666666666667,75,22.5,17.5,0.457142857142857
"1033","EMPAID_1WS01_2013",100,50,40,0,0.214285714285714
"1034","EMPAID_1WS01_pre",100,50,40,0,0.214285714285714
"1035","EMPAID_1WS02_2013",50,16.6666666666667,10,0,0.1
"1036","EMPAID_1WS03_2013",100,33.3333333333333,20,10,0.4
"1037","EMPAID_1WS03_pre",100,33.3333333333333,20,10,0.333333333333333
"1038","EMPAID_1WS04_2013",50,0,35,0,0
"1039","EMPAID_1WS04_pre",50,0,35,0,0
"1040","EMPAID_1WS05_2013",33.3333333333333,0,35,15,0.333333333333333
"1041","EMPAID_1WS05_pre",33.3333333333333,0,35,15,0.272727272727273
"1042","EMPAID_1WS06_2013",50,0,15,10,0.333333333333333
"1043","EMPAID_1WS06_pre",50,0,15,10,0.2
"1044","EMPAID_1WS07_2013",0,0,10,10,1
"1045","EMPAID_1WS07_pre",0,0,10,10,0.444444444444444
"1046","EMPAID_1WS08_2013",50,50,12.5,12.5,1
"1047","EMPAID_1WS08_pre",50,50,12.5,12.5,0.785714285714286
"1048","EMPAID_1WS09_2013",33.3333333333333,33.3333333333333,20,20,1
"1049","EMPAID_1WS09_pre",33.3333333333333,33.3333333333333,20,20,1
"1050","EMPAID_1WS10_2013",33.3333333333333,33.3333333333333,15,15,1
"1051","EMPAID_1WS10_pre",33.3333333333333,33.3333333333333,15,15,0.833333333333333
"1052","EMPAID_2WS01_2013",66.6666666666667,41.6666666666667,40,22.5,0.583333333333333
"1053","EMPAID_2WS01_pre",66.6666666666667,41.6666666666667,40,22.5,0.583333333333333
"1054","EMPAID_2WS02_2013",75,66.6666666666667,30,27.5,0.904761904761905
"1055","EMPAID_2WS02_pre",75,66.6666666666667,30,27.5,0.904761904761905
"1056","EMPAID_2WS03_2013",108.333333333333,66.6666666666667,47.5,12.5,0.40625
"1057","EMPAID_2WS03_pre",108.333333333333,66.6666666666667,47.5,12.5,0.40625
"1058","EMPAID_2WS04_2013",0,0,20,15,0.75
"1059","EMPAID_2WS04_pre",0,0,20,15,0.666666666666667
"1060","EMPAID_2WS05_2013",0,0,2.5,0,0
"1061","EMPAID_2WS05_pre",0,0,2.5,0,0
"1062","EMPAID_2WS06_2015",25,16.6666666666667,30,15,0.533333333333333
"1063","EMPAID_2WS06_pre",25,16.6666666666667,30,15,0.5
"1064","EMPAID_2WS07_2013",66.6666666666667,0,17.5,2.5,0.0666666666666667
"1065","EMPAID_2WS07_2016",66.6666666666667,0,15,2.5,0.0714285714285714
"1066","EMPAID_2WS08_2013",8.33333333333333,0,22.5,12.5,0.454545454545455
"1067","EMPAID_2WS08_2016",8.33333333333333,0,22.5,12.5,0.5
"1068","EMPAID_2WS09_2013",58.3333333333333,33.3333333333333,17.5,12.5,0.642857142857143
"1069","EMPAID_2WS09_pre",58.3333333333333,33.3333333333333,17.5,12.5,0.642857142857143
"1070","EMPAID_2WS10_2013",41.6666666666667,41.6666666666667,40,27.5,0.761904761904762
"1071","EMPAID_2WS10_pre",41.6666666666667,41.6666666666667,40,27.5,0.761904761904762
"1072","EMPAID_A01_2012",0,0,17.5,10,0.5
"1073","EMPAID_A02_2012",66.6666666666667,25,82.5,50,0.560975609756098
"1074","EMPAID_A03_2012",75,41.6666666666667,25,17.5,0.6
"1075","EMPAID_A04_2012",100,100,30,30,1
"1076","EMPAID_A05_2012",191.666666666667,183.333333333333,30,30,0.971428571428571
"1077","EMPAID_A05_2014",50,50,25,25,1
"1078","EMPAID_A06_2012",141.666666666667,8.33333333333333,50,0,0.027027027027027
"1079","EMPAID_A06_2014",41.6666666666667,8.33333333333333,22.5,0,0.0714285714285714
"1080","EMPAID_A07_2012",83.3333333333333,33.3333333333333,30,10,0.363636363636364
"1081","EMPAID_A07_2014",50,25,20,12.5,0.571428571428571
"1082","EMPAID_A08_2012",100,41.6666666666667,50,0,0.15625
"1083","EMPAID_A09_2012",125,50,55,7.5,0.243243243243243
"1084","EMPAID_A09_2015",58.3333333333333,16.6666666666667,32.5,10,0.3
"1085","EMPAID_A10_2012",100,50,77.5,65,0.744186046511628
"1086","EMPAID_A10_2015",91.6666666666667,16.6666666666667,87.5,70,0.652173913043478
"1087","EMPAID_B01_2012",183.333333333333,50,75,55,0.538461538461538
"1088","EMPAID_B01_2014",83.3333333333333,16.6666666666667,60,42.5,0.558823529411765
"1089","EMPAID_B02_2012",108.333333333333,25,77.5,32.5,0.363636363636364
"1090","EMPAID_B02_2014",25,0,60,32.5,0.481481481481481
"1091","EMPAID_B03_2012",175,58.3333333333333,47.5,7.5,0.25
"1092","EMPAID_B03_2014",50,8.33333333333333,37.5,12.5,0.285714285714286
"1093","EMPAID_B04_2012",108.333333333333,50,70,55,0.682926829268293
"1094","EMPAID_B04_2014",16.6666666666667,8.33333333333333,42.5,35,0.789473684210526
"1095","EMPAID_B05_2012",183.333333333333,16.6666666666667,52.5,20,0.232558139534884
"1096","EMPAID_B05_2014",25,8.33333333333333,35,27.5,0.705882352941177
"1097","EMPAID_B06_2012",8.33333333333333,8.33333333333333,30,27.5,0.923076923076923
"1098","EMPAID_B06_2015",8.33333333333333,8.33333333333333,30,27.5,0.923076923076923
"1099","EMPAID_B07_2012",33.3333333333333,8.33333333333333,20,7.5,0.307692307692308
"1100","EMPAID_B07_2019",33.3333333333333,8.33333333333333,20,7.5,0.333333333333333
"1101","EMPAID_B08_2016",116.666666666667,91.6666666666667,37.5,5,0.448275862068966
"1102","EMPAID_B08_2019",116.666666666667,91.6666666666667,37.5,5,0.448275862068966
"1103","EMPAID_B08_pre",233.333333333333,183.333333333333,75,10,0.448275862068966
"1104","EMPAID_B09_2016",41.6666666666667,16.6666666666667,20,2.5,0.230769230769231
"1105","EMPAID_B09_pre",41.6666666666667,16.6666666666667,20,2.5,0.230769230769231
"1106","EMPAID_B10_2012",133.333333333333,0,60,12.5,0.125
"1107","EMPAID_BR01_2013",316.666666666667,266.666666666667,5,5,0.85
"1108","EMPAID_BR02_2013",200,183.333333333333,15,15,0.875
"1109","EMPAID_BR03_2013",166.666666666667,0,5,0,0
"1110","EMPAID_BR04_2013",83.3333333333333,0,15,0,0
"1111","EMPAID_BR05_2013",50,16.6666666666667,0,0,0.1
"1112","EMPAID_BR06_2013",33.3333333333333,0,0,0,0
"1113","EMPAID_BR07_2013",16.6666666666667,16.6666666666667,5,0,0.125
"1114","EMPAID_BR08_2013",0,0,10,0,0
"1115","EMPAID_BR09_2013",100,50,0,0,0.272727272727273
"1116","EMPAID_BR10_2013",0,0,5,5,0.125
"1117","EMPAID_CU01_2013",0,0,5,0,0
"1118","EMPAID_CU02_2013",16.6666666666667,0,10,5,0.125
"1119","EMPAID_CU03_2013",0,0,5,0,0
"1120","EMPAID_CU04_2013",166.666666666667,0,35,0,0
"1121","EMPAID_CU05_2013",0,0,5,0,0
"1122","EMPAID_CU06_2013",100,0,5,5,0.0769230769230769
"1123","EMPAID_D01_2012",100,41.6666666666667,47.5,15,0.354838709677419
"1124","EMPAID_D01_2016",100,41.6666666666667,47.5,15,0.354838709677419
"1125","EMPAID_D02_2012",66.6666666666667,41.6666666666667,62.5,47.5,0.727272727272727
"1126","EMPAID_D02_2015",66.6666666666667,41.6666666666667,62.5,47.5,0.727272727272727
"1127","EMPAID_D02_2016",66.6666666666667,41.6666666666667,62.5,47.5,0.727272727272727
"1128","EMPAID_D03_2012",66.6666666666667,16.6666666666667,37.5,7.5,0.217391304347826
"1129","EMPAID_D03_2014",66.6666666666667,16.6666666666667,37.5,7.5,0.217391304347826
"1130","EMPAID_D03_2015",66.6666666666667,16.6666666666667,37.5,7.5,0.217391304347826
"1131","EMPAID_D03_2016",66.6666666666667,16.6666666666667,37.5,7.5,0.217391304347826
"1132","EMPAID_D04_2012",41.6666666666667,33.3333333333333,45,42.5,0.91304347826087
"1133","EMPAID_D04_2014",25,16.6666666666667,40,37.5,0.894736842105263
"1134","EMPAID_D05_2012",125,25,52.5,10,0.194444444444444
"1135","EMPAID_D05_2014",33.3333333333333,8.33333333333333,42.5,10,0.238095238095238
"1136","EMPAID_D06_2012",133.333333333333,33.3333333333333,45,15,0.294117647058824
"1137","EMPAID_D06_2014",58.3333333333333,25,32.5,12.5,0.4
"1138","EMPAID_D07_2012",50,25,22.5,7.5,0.4
"1139","EMPAID_D07_2014",50,25,22.5,7.5,0.4
"1140","EMPAID_D07_2015",50,25,22.5,7.5,0.4
"1141","EMPAID_D07_2016",50,25,22.5,7.5,0.4
"1142","EMPAID_D08_2012",83.3333333333333,50,5,2.5,0.583333333333333
"1143","EMPAID_D09_2012",100,100,47.5,37.5,0.870967741935484
"1144","EMPAID_D09_2015",50,50,35,27.5,0.85
"1145","EMPAID_D10_2012",75,75,85,85,1
"1146","EMPAID_D10_2015",33.3333333333333,25,52.5,52.5,0.96
"1147","EMPAID_DL01_2013",83.3333333333333,8.33333333333333,10,0,0.0714285714285714
"1148","EMPAID_DL02_2013",16.6666666666667,8.33333333333333,12.5,10,0.555555555555556
"1149","EMPAID_DL03_2013",33.3333333333333,8.33333333333333,22.5,12.5,0.428571428571429
"1150","EMPAID_DL04_2013",141.666666666667,66.6666666666667,17.5,10,0.5
"1151","EMPAID_DL05_2013",108.333333333333,91.6666666666667,10,7.5,0.823529411764706
"1152","EMPAID_DL06_2013",0,0,10,0,0
"1153","EMPAID_DL07_2013",41.6666666666667,0,25,7.5,0.2
"1154","EMPAID_DL08_2013",158.333333333333,8.33333333333333,22.5,7.5,0.142857142857143
"1155","EMPAID_DL09_2013",191.666666666667,141.666666666667,7.5,7.5,0.769230769230769
"1156","EMPAID_DL10_2013",191.666666666667,58.3333333333333,57.5,7.5,0.217391304347826
"1157","EMPAID_E01_2012",225,41.6666666666667,50,25,0.319148936170213
"1158","EMPAID_E01_2016",41.6666666666667,16.6666666666667,25,12.5,0.466666666666667
"1159","EMPAID_E02_2012",83.3333333333333,8.33333333333333,45,20,0.321428571428571
"1160","EMPAID_E02_2016",50,8.33333333333333,37.5,10,0.238095238095238
"1161","EMPAID_E03_2012",83.3333333333333,25,57.5,35,0.515151515151515
"1162","EMPAID_E03_2016",25,8.33333333333333,32.5,30,0.8125
"1163","EMPAID_E04_2012",108.333333333333,41.6666666666667,20,10,0.428571428571429
"1164","EMPAID_E04_2016",41.6666666666667,8.33333333333333,10,5,0.333333333333333
"1165","EMPAID_E05_2012",91.6666666666667,16.6666666666667,37.5,15,0.307692307692308
"1166","EMPAID_E06_2012",50,0,30,5,0.111111111111111
"1167","EMPAID_E06_2016",41.6666666666667,0,27.5,5,0.125
"1168","EMPAID_E06_2019",41.6666666666667,0,27.5,5,0.125
"1169","EMPAID_E07_2012",175,100,20,20,1
"1170","EMPAID_E07_2016",75,75,20,20,1
"1171","EMPAID_E08_2012",150,125,0,0,0.833333333333333
"1172","EMPAID_E09_2012",158.333333333333,133.333333333333,17.5,7.5,0.730769230769231
"1173","EMPAID_E10_2012",91.6666666666667,41.6666666666667,67.5,17.5,0.315789473684211
"1174","EMPAID_E10_2016",41.6666666666667,25,30,15,0.529411764705882
"1175","EMPAID_G01_2012",91.6666666666667,0,15,12.5,0.294117647058824
"1176","EMPAID_G01_2018",25,0,0,0,0
"1177","EMPAID_G01_2019",0,0,0,0,0
"1178","EMPAID_G02_2012",25,16.6666666666667,27.5,22.5,0.785714285714286
"1179","EMPAID_G02_2018",25,16.6666666666667,27.5,22.5,0.785714285714286
"1180","EMPAID_G02_2019",0,0,12.5,12.5,1
"1181","EMPAID_G03_2012",41.6666666666667,41.6666666666667,0,0,0.714285714285714
"1182","EMPAID_G03_2018",41.6666666666667,41.6666666666667,0,0,1
"1183","EMPAID_G03_2019",0,0,0,0,0
"1184","EMPAID_G04_2012",50,0,10,2.5,0.1
"1185","EMPAID_G04_2019",0,0,0,0,0
"1186","EMPAID_G05_2012",125,50,55,32.5,0.513513513513513
"1187","EMPAID_G05_2016",50,16.6666666666667,35,25,0.6
"1188","EMPAID_G06_2012",150,16.6666666666667,42.5,12.5,0.2
"1189","EMPAID_G06_2016",108.333333333333,0,37.5,10,0.142857142857143
"1190","EMPAID_G07_2012",83.3333333333333,33.3333333333333,55,37.5,0.59375
"1191","EMPAID_G07_2016",8.33333333333333,0,40,30,0.705882352941177
"1192","EMPAID_G08_2012",91.6666666666667,58.3333333333333,57.5,30,0.558823529411765
"1193","EMPAID_G08_2016",41.6666666666667,33.3333333333333,35,20,0.631578947368421
"1194","EMPAID_G09_2012",75,75,80,55,0.75609756097561
"1195","EMPAID_G09_2016",16.6666666666667,16.6666666666667,27.5,22.5,0.846153846153846
"1196","EMPAID_G10_2012",75,50,62.5,15,0.352941176470588
"1197","EMPAID_G10_2018",75,50,62.5,15,0.352941176470588
"1198","EMPAID_G10_2019",0,0,0,0,0
"1199","EMPAID_H01_2012",108.333333333333,0,37.5,2.5,0.0357142857142857
"1200","EMPAID_H01_2016",108.333333333333,0,37.5,2.5,0.0357142857142857
"1201","EMPAID_H01_2017",108.333333333333,0,37.5,2.5,0.0357142857142857
"1202","EMPAID_H02_2012",133.333333333333,33.3333333333333,42.5,25,0.424242424242424
"1203","EMPAID_H02_2017",108.333333333333,25,42.5,25,0.433333333333333
"1204","EMPAID_H03_2012",108.333333333333,25,37.5,22.5,0.464285714285714
"1205","EMPAID_H03_2017",66.6666666666667,25,35,20,0.5
"1206","EMPAID_H04_2012",16.6666666666667,0,0,0,0
"1207","EMPAID_H04_2017",33.3333333333333,16.6666666666667,0,0,0.5
"1208","EMPAID_H05_2012",58.3333333333333,0,52.5,10,0.142857142857143
"1209","EMPAID_H05_2017",66.6666666666667,0,37.5,5,0.0869565217391304
"1210","EMPAID_H06_2012",83.3333333333333,8.33333333333333,65,27.5,0.333333333333333
"1211","EMPAID_H06_2017",75,8.33333333333333,57.5,22.5,0.3125
"1212","EMPAID_H07_2012",100,8.33333333333333,47.5,30,0.419354838709677
"1213","EMPAID_H07_2017",25,0,42.5,27.5,0.55
"1214","EMPAID_H08_2012",191.666666666667,33.3333333333333,35,12.5,0.243243243243243
"1215","EMPAID_H08_2017",100,33.3333333333333,30,12.5,0.375
"1216","EMPAID_H09_2012",91.6666666666667,16.6666666666667,45,22.5,0.379310344827586
"1217","EMPAID_H10_2012",158.333333333333,8.33333333333333,27.5,12.5,0.2
"1218","EMPAID_I01_2012",108.333333333333,25,35,30,0.555555555555556
"1219","EMPAID_I01_2014",83.3333333333333,33.3333333333333,37.5,32.5,0.68
"1220","EMPAID_I02_2012",283.333333333333,8.33333333333333,20,0,0.0238095238095238
"1221","EMPAID_I02_2016",158.333333333333,8.33333333333333,12.5,0,0.0416666666666667
"1222","EMPAID_I03_2012",125,0,25,22.5,0.36
"1223","EMPAID_I03_2016",75,33.3333333333333,22.5,20,0.666666666666667
"1224","EMPAID_I04_2012",100,66.6666666666667,2.5,2.5,0.692307692307692
"1225","EMPAID_I04_2016",83.3333333333333,75,0,0,0.9
"1226","EMPAID_I05_2012",200,8.33333333333333,22.5,5,0.0909090909090909
"1227","EMPAID_I05_2014",166.666666666667,8.33333333333333,27.5,5,0.0967741935483871
"1228","EMPAID_I05_2016",166.666666666667,8.33333333333333,27.5,5,0.0967741935483871
"1229","EMPAID_I06_2012",41.6666666666667,41.6666666666667,15,15,0.916666666666667
"1230","EMPAID_I06_2016",41.6666666666667,41.6666666666667,15,15,1
"1231","EMPAID_I07_2012",125,125,7.5,7.5,0.947368421052632
"1232","EMPAID_I07_2016",58.3333333333333,58.3333333333333,7.5,7.5,1
"1233","EMPAID_I08_2012",133.333333333333,75,10,7.5,0.6
"1234","EMPAID_I08_2016",50,41.6666666666667,10,7.5,0.8
"1235","EMPAID_I09_2012",158.333333333333,91.6666666666667,25,17.5,0.655172413793103
"1236","EMPAID_I09_2016",58.3333333333333,25,15,7.5,0.461538461538462
"1237","EMPAID_I10_2012",83.3333333333333,66.6666666666667,15,10,0.75
"1238","EMPAID_I10_2016",33.3333333333333,33.3333333333333,10,7.5,0.875
"1239","EMPAID_J01_2012",41.6666666666667,8.33333333333333,50,2.5,0.08
"1240","EMPAID_J01_2013",66.6666666666667,8.33333333333333,32.5,5,0.142857142857143
"1241","EMPAID_J02_2012",83.3333333333333,33.3333333333333,27.5,10,0.380952380952381
"1242","EMPAID_J02_2013",50,8.33333333333333,42.5,10,0.217391304347826
"1243","EMPAID_J02_2017",50,8.33333333333333,42.5,10,0.217391304347826
"1244","EMPAID_J03_2012",50,16.6666666666667,25,5,0.25
"1245","EMPAID_J03_2017",50,25,25,5,0.3125
"1246","EMPAID_J04_2012",83.3333333333333,25,15,12.5,0.5
"1247","EMPAID_J04_2016",75,25,12.5,7.5,0.428571428571429
"1248","EMPAID_J05_2012",191.666666666667,58.3333333333333,22.5,7.5,0.3125
"1249","EMPAID_J05_2016",116.666666666667,33.3333333333333,20,7.5,0.318181818181818
"1250","EMPAID_J05_2017",116.666666666667,33.3333333333333,20,7.5,0.318181818181818
"1251","EMPAID_J06_2012",141.666666666667,58.3333333333333,15,12.5,0.565217391304348
"1252","EMPAID_J06_2013",100,33.3333333333333,12.5,10,0.470588235294118
"1253","EMPAID_J06_2016",100,33.3333333333333,12.5,10,0.470588235294118
"1254","EMPAID_J07_2012",141.666666666667,50,30,7.5,0.310344827586207
"1255","EMPAID_J07_2013",75,33.3333333333333,25,7.5,0.368421052631579
"1256","EMPAID_J07_2016",75,33.3333333333333,25,7.5,0.368421052631579
"1257","EMPAID_J08_2012",141.666666666667,8.33333333333333,20,2.5,0.12
"1258","EMPAID_J08_2013",66.6666666666667,8.33333333333333,17.5,2.5,0.133333333333333
"1259","EMPAID_J08_2016",66.6666666666667,8.33333333333333,17.5,2.5,0.133333333333333
"1260","EMPAID_J09_2012",175,33.3333333333333,12.5,5,0.230769230769231
"1261","EMPAID_J09_2013",133.333333333333,16.6666666666667,5,0,0.111111111111111
"1262","EMPAID_J09_2016",133.333333333333,16.6666666666667,5,0,0.111111111111111
"1263","EMPAID_J10_2012",116.666666666667,33.3333333333333,15,10,0.4
"1264","EMPAID_J10_2013",50,16.6666666666667,15,10,0.5
"1265","EMPAID_J10_2016",50,16.6666666666667,15,10,0.5
"1266","EMPAID_K01_2012",16.6666666666667,16.6666666666667,7.5,5,0.8
"1267","EMPAID_K01_2013",16.6666666666667,16.6666666666667,7.5,5,0.8
"1268","EMPAID_K01_pre",33.3333333333333,33.3333333333333,15,10,0.5
"1269","EMPAID_K02_2012",50,50,37.5,37.5,1
"1270","EMPAID_K02_2013",50,50,37.5,37.5,1
"1271","EMPAID_K02_pre",100,100,75,75,1
"1272","EMPAID_K03_2012",133.333333333333,50,22.5,10,0.4
"1273","EMPAID_K03_2013",183.333333333333,100,30,12.5,0.5
"1274","EMPAID_K04_2012",25,8.33333333333333,15,0,0.111111111111111
"1275","EMPAID_K05_2012",183.333333333333,183.333333333333,2.5,0,0.956521739130435
"1276","EMPAID_K05_2015",141.666666666667,133.333333333333,2.5,0,0.888888888888889
"1277","EMPAID_K06_2012",225,8.33333333333333,20,7.5,0.114285714285714
"1278","EMPAID_K06_2015",208.333333333333,8.33333333333333,7.5,5,0.107142857142857
"1279","EMPAID_K07_2012",41.6666666666667,25,15,10,0.636363636363636
"1280","EMPAID_K07_2015",58.3333333333333,33.3333333333333,15,10,0.615384615384615
"1281","EMPAID_K08_2012",25,8.33333333333333,30,20,0.6
"1282","EMPAID_K08_2017",25,8.33333333333333,30,20,0.6
